@relation 'train_sample_45K-weka.filters.unsupervised.attribute.Remove-R1,16-20,22-23,25-28,30-31,33-34,36,39-41'

@attribute Label {0,1}
@attribute I1 numeric
@attribute I2 numeric
@attribute I3 numeric
@attribute I4 numeric
@attribute I5 numeric
@attribute I6 numeric
@attribute I7 numeric
@attribute I8 numeric
@attribute I9 numeric
@attribute I10 numeric
@attribute I11 numeric
@attribute I12 numeric
@attribute I13 numeric
@attribute C6 {fe6b92e5,7e0ccccf,fbad5c96,13718bbd,6f6d9be8,3bf701e7,c05778d5,f1f2de2d,e3520422,3bc1ed4d,c76aecf6,3c46edb2}
@attribute C9 {a73ee510,7cc72ec2,a18233ea}
@attribute C14 {07d13a8f,1adce6ef,b28479f6,f7c1b33f,32813e21,64c94865,d2dfe871,ad1cc976,051219e6,f862f261,cfef1c29,8ceecbc8,687dfaf4,0601d3b5,91233270,243a4e68,ec19f520,ab7390e9,26ac7cf4,dcd762ee,e8dce07a,95a6ab8c,cf1fc48d,5aebfb83,0bc7c8c2}
@attribute C17 {e5ba7672,07c540c4,d4bb7bd8,776ce399,1e88c74f,3486227d,2005abd1,27c07bd6,8efede7f}
@attribute C20 {5840adea,a458ea53,b1252a9d}
@attribute C22 {c9d4222a,ad3062eb,78e2e389,8651fddb,8ec974f4,c0061c6d,ccfd4002,49e825c5,28f45308,1856e93d}
@attribute C23 {3a171ecb,32c7478e,85d5a995,bcdee96c,423fab69,c7dc6720,be7c41b4,55dd3565,c3dc6cef,dbb486d7,93bad2c0,b264a060,72592995,25e3c76b}

@data
0,?,13,?,?,15459,?,0,2,77,?,0,?,?,7e0ccccf,a73ee510,b28479f6,1e88c74f,?,?,32c7478e
0,?,35,3,3,6838,9,1,3,7,?,1,?,3,fe6b92e5,a73ee510,b28479f6,d4bb7bd8,b1252a9d,?,32c7478e
1,?,13,13,15,3938,15,7,15,17,?,2,?,15,fe6b92e5,a73ee510,64c94865,e5ba7672,5840adea,?,423fab69
0,?,-1,?,?,3900,31,2,0,32,?,1,?,?,fbad5c96,a73ee510,b28479f6,e5ba7672,b1252a9d,?,32c7478e
1,15,28,?,1,1056,67,48,22,108,1,2,0,1,7e0ccccf,a73ee510,b28479f6,3486227d,?,ad3062eb,c7dc6720
0,?,2,1,2,111850,?,0,2,234,?,0,?,2,fbad5c96,7cc72ec2,b28479f6,07c540c4,?,?,3a171ecb
0,0,9,7,6,5211,239,2,6,154,0,1,?,6,7e0ccccf,a73ee510,b28479f6,07c540c4,5840adea,?,3a171ecb
0,6,42,13,4,100,52,12,34,59,1,2,?,11,fbad5c96,a73ee510,b28479f6,e5ba7672,?,?,dbb486d7
1,0,57,3,3,3443,261,19,42,749,0,11,1,3,fbad5c96,a73ee510,b28479f6,27c07bd6,?,c9d4222a,32c7478e
1,1,0,8,32,1378,33,45,16,390,0,13,?,32,?,a73ee510,b28479f6,e5ba7672,a458ea53,?,32c7478e
0,16,0,4,7,1,0,70,16,496,2,9,?,0,3bf701e7,a73ee510,f862f261,e5ba7672,a458ea53,?,55dd3565
0,1,-1,?,?,855,1,2,1,102,1,2,0,?,7e0ccccf,a73ee510,b28479f6,e5ba7672,?,?,3a171ecb
0,?,4,8,?,4446,?,0,0,0,?,0,?,?,fbad5c96,a73ee510,b28479f6,776ce399,?,ad3062eb,32c7478e
1,?,70,1,1,6855,71,16,1,213,?,8,?,1,7e0ccccf,a73ee510,051219e6,e5ba7672,a458ea53,ad3062eb,32c7478e
0,6,29,15,23,806,44,6,37,37,1,1,?,37,fe6b92e5,a73ee510,cfef1c29,e5ba7672,?,c9d4222a,32c7478e
0,1,0,59,19,793,20,2,43,117,1,2,?,20,?,a73ee510,0601d3b5,e5ba7672,b1252a9d,?,3a171ecb
0,?,-1,?,?,7303,4,2,2,7,?,1,?,?,fbad5c96,a73ee510,07d13a8f,27c07bd6,?,?,32c7478e
0,?,37,1,7,166605,?,0,5,27,?,0,?,7,fbad5c96,7cc72ec2,64c94865,07c540c4,?,ad3062eb,32c7478e
0,1,55,14,14,11,14,2,14,72,1,2,?,14,fbad5c96,a73ee510,d2dfe871,3486227d,?,ad3062eb,423fab69
0,?,46,2,1,48323,?,0,4,1,?,0,?,1,7e0ccccf,7cc72ec2,b28479f6,e5ba7672,5840adea,?,3a171ecb
0,?,54,16,12,2792,555,0,46,89,?,0,?,12,7e0ccccf,a73ee510,1adce6ef,07c540c4,5840adea,?,32c7478e
0,0,2,60,10,3005,134,5,23,62,0,2,?,19,?,a73ee510,07d13a8f,e5ba7672,5840adea,?,32c7478e
1,0,732,25,?,2707,14,21,14,37,0,5,?,?,fbad5c96,a73ee510,051219e6,e5ba7672,a458ea53,ad3062eb,32c7478e
0,4,45,13,13,12,13,7,26,37,1,2,0,13,?,a73ee510,b28479f6,e5ba7672,5840adea,?,32c7478e
1,?,2,?,1,4390,17,14,1,98,?,6,?,1,fbad5c96,a73ee510,07d13a8f,3486227d,?,?,423fab69
0,?,5,35,35,7,261,12,47,114,?,1,?,14,7e0ccccf,a73ee510,b28479f6,3486227d,5840adea,?,32c7478e
1,?,0,1,?,8743,9,7,0,26,?,3,?,?,fe6b92e5,a73ee510,07d13a8f,e5ba7672,b1252a9d,ad3062eb,3a171ecb
0,?,2984,2,?,6929,?,0,0,3,?,0,?,?,fbad5c96,a73ee510,07d13a8f,d4bb7bd8,a458ea53,?,32c7478e
0,?,2,8,5,6798,?,0,14,34,?,0,?,5,fe6b92e5,a73ee510,07d13a8f,776ce399,b1252a9d,ad3062eb,32c7478e
0,18,0,9,15,0,0,194,20,305,1,10,?,0,7e0ccccf,a73ee510,b28479f6,8efede7f,?,ad3062eb,423fab69
0,?,15,7,7,26828,?,0,7,346,?,0,?,7,7e0ccccf,a73ee510,b28479f6,776ce399,?,ad3062eb,3a171ecb
0,?,-1,?,?,325366,?,?,0,?,?,?,?,?,7e0ccccf,7cc72ec2,07d13a8f,e5ba7672,?,?,3a171ecb
0,?,318,6,1,20208,?,0,1,1,?,0,?,1,7e0ccccf,a73ee510,b28479f6,1e88c74f,?,?,32c7478e
0,?,0,?,2,4119,?,0,4,6,?,0,?,2,fe6b92e5,a73ee510,b28479f6,776ce399,?,?,32c7478e
0,?,0,5,3,6526,176,6,4,74,?,1,2,3,7e0ccccf,a73ee510,07d13a8f,27c07bd6,?,?,3a171ecb
1,?,8,3,2,5470,94,4,2,22,?,1,0,2,fbad5c96,a73ee510,cfef1c29,e5ba7672,?,?,bcdee96c
0,?,310,4,1,5633,20,2,1,20,?,1,?,1,fe6b92e5,a73ee510,1adce6ef,07c540c4,5840adea,?,55dd3565
0,1,8,15,20,24,22,1,32,20,1,1,?,20,?,a73ee510,051219e6,e5ba7672,a458ea53,?,32c7478e
0,?,7,24,?,66224,?,?,4,?,?,?,?,?,fbad5c96,7cc72ec2,b28479f6,1e88c74f,5840adea,?,32c7478e
0,4,2,?,6,47,6,70,11,283,1,4,?,6,fbad5c96,a73ee510,07d13a8f,e5ba7672,5840adea,c0061c6d,c7dc6720
0,?,97,2,?,349315,?,?,2,?,?,?,?,?,7e0ccccf,7cc72ec2,b28479f6,07c540c4,5840adea,c9d4222a,3a171ecb
1,0,-1,?,?,1293,3,8,0,0,0,5,?,?,fe6b92e5,a73ee510,1adce6ef,e5ba7672,?,ad3062eb,423fab69
0,?,2,1,1,29586,?,0,1,74,?,0,?,1,fbad5c96,a73ee510,07d13a8f,1e88c74f,?,?,32c7478e
0,?,38,19,19,5824,68,2,19,25,?,1,?,19,?,a73ee510,1adce6ef,07c540c4,5840adea,?,32c7478e
0,?,1,6,1,5916,?,0,4,5,?,0,?,1,fe6b92e5,a73ee510,64c94865,776ce399,?,?,423fab69
0,14,64,17,18,5,15,33,34,88,2,15,?,11,fe6b92e5,a73ee510,b28479f6,e5ba7672,?,?,32c7478e
0,?,5,27,2,5686,40,3,5,13,?,1,?,5,7e0ccccf,a73ee510,b28479f6,07c540c4,5840adea,ad3062eb,3a171ecb
0,9,0,1,0,11,0,16,0,2,1,3,2,0,?,a73ee510,051219e6,27c07bd6,5840adea,?,32c7478e
1,?,1,15,2,5073,11,5,2,18,?,1,0,2,7e0ccccf,a73ee510,07d13a8f,e5ba7672,b1252a9d,?,32c7478e
0,?,0,25,8,5194,29,5,8,35,?,1,?,8,fbad5c96,a73ee510,64c94865,e5ba7672,a458ea53,?,3a171ecb
0,?,678,?,?,30057,132,1,0,9,?,1,?,?,7e0ccccf,a73ee510,1adce6ef,d4bb7bd8,?,?,93bad2c0
0,?,0,2,?,6942,86,6,0,8,?,2,?,?,?,a73ee510,07d13a8f,e5ba7672,a458ea53,?,32c7478e
1,?,0,9,7,4207,27,38,7,27,?,1,?,7,fbad5c96,a73ee510,1adce6ef,e5ba7672,b1252a9d,?,55dd3565
1,2,2,10,1,901,12,187,39,370,1,31,?,1,fe6b92e5,a73ee510,051219e6,e5ba7672,a458ea53,?,32c7478e
0,1,1,1,?,1114,6,1,5,0,1,1,?,?,?,a73ee510,64c94865,d4bb7bd8,?,?,32c7478e
0,?,29,3,2,7038,12,26,2,11,?,3,?,2,fe6b92e5,a73ee510,b28479f6,e5ba7672,a458ea53,?,bcdee96c
0,0,14,7,1,2289,13,3,9,13,0,1,?,1,fe6b92e5,a73ee510,cfef1c29,07c540c4,a458ea53,c9d4222a,3a171ecb
0,6,0,24,1,30,1,6,1,1,1,1,?,1,fe6b92e5,a73ee510,1adce6ef,e5ba7672,a458ea53,ad3062eb,bcdee96c
0,?,1,1,1,37486,66,0,5,34,?,0,0,1,fbad5c96,7cc72ec2,1adce6ef,27c07bd6,?,?,c7dc6720
0,7,11,6,6,44,6,10,6,163,1,3,?,6,7e0ccccf,a73ee510,b28479f6,e5ba7672,?,?,3a171ecb
0,?,0,37,2,16745,?,0,3,3,?,0,?,2,?,a73ee510,07d13a8f,3486227d,a458ea53,?,32c7478e
0,0,1,8,10,6973,358,22,25,340,0,9,0,31,fe6b92e5,a73ee510,07d13a8f,e5ba7672,?,?,c7dc6720
0,0,1,?,?,1379,12,1,10,11,0,1,0,?,fbad5c96,a73ee510,b28479f6,d4bb7bd8,?,?,32c7478e
0,0,67,8,3,10994,285,29,16,437,0,11,?,3,fe6b92e5,a73ee510,b28479f6,e5ba7672,?,?,32c7478e
0,22,-1,?,?,639,0,82,7,56,2,6,?,?,?,a73ee510,07d13a8f,e5ba7672,?,?,32c7478e
0,?,0,2,2,3965,39,3,2,60,?,2,?,2,fbad5c96,a73ee510,07d13a8f,e5ba7672,?,ad3062eb,423fab69
0,9,0,102,36,25,15,31,32,95,1,4,?,15,fe6b92e5,a73ee510,1adce6ef,e5ba7672,a458ea53,?,bcdee96c
0,?,-1,?,?,261735,?,?,0,?,?,?,?,?,7e0ccccf,7cc72ec2,64c94865,07c540c4,?,8ec974f4,3a171ecb
1,?,-1,?,?,4413,12,13,3,18,?,3,?,?,7e0ccccf,a73ee510,07d13a8f,e5ba7672,5840adea,?,32c7478e
0,?,1,12,15,5401,?,0,12,51,?,0,?,15,7e0ccccf,a73ee510,1adce6ef,1e88c74f,a458ea53,?,32c7478e
0,?,8,2,2,19501,?,0,4,2,?,0,?,2,fbad5c96,a73ee510,1adce6ef,d4bb7bd8,?,c9d4222a,32c7478e
0,0,0,2,1,1349,40,70,41,65,0,8,?,1,7e0ccccf,a73ee510,b28479f6,e5ba7672,5840adea,?,3a171ecb
0,0,1,21,3,6442,37,6,3,6,0,1,?,3,fbad5c96,a73ee510,1adce6ef,e5ba7672,b1252a9d,?,32c7478e
0,?,0,2,2,27267,81,3,3,105,?,2,?,2,7e0ccccf,a73ee510,dcd762ee,27c07bd6,?,?,c7dc6720
0,?,10,?,1,5650,58,24,1,395,?,7,?,1,13718bbd,a73ee510,cfef1c29,e5ba7672,?,?,3a171ecb
0,?,-1,17,15,4164,31,1,15,49,?,1,?,15,fe6b92e5,a73ee510,07d13a8f,d4bb7bd8,5840adea,c9d4222a,3a171ecb
1,4,-1,?,0,1,0,70,6,31,2,8,0,0,fbad5c96,a73ee510,b28479f6,3486227d,5840adea,?,bcdee96c
0,0,1,13,6,22432,1741,4,13,290,0,1,?,8,fbad5c96,a73ee510,1adce6ef,e5ba7672,?,?,be7c41b4
1,1,400,?,19,15,4,15,20,191,1,4,?,4,fbad5c96,a73ee510,64c94865,e5ba7672,?,?,32c7478e
0,?,1,8,?,5084,19,3,0,100,?,2,0,?,7e0ccccf,a73ee510,1adce6ef,27c07bd6,b1252a9d,c9d4222a,c7dc6720
0,?,1,1,0,12906,?,0,3,56,?,0,?,2,7e0ccccf,a73ee510,64c94865,776ce399,?,?,c7dc6720
0,?,2,?,?,5186,13,3,0,0,?,1,?,?,fbad5c96,a73ee510,07d13a8f,07c540c4,?,ad3062eb,32c7478e
0,?,1997,?,1,59214,353,0,0,47,?,0,?,1,fe6b92e5,7cc72ec2,687dfaf4,d4bb7bd8,b1252a9d,ad3062eb,3a171ecb
0,?,6,4,1,3096,161,0,1,1,?,0,?,1,3bf701e7,a73ee510,07d13a8f,e5ba7672,b1252a9d,78e2e389,c7dc6720
1,?,1,6,8,10229,?,0,6,10,?,0,?,8,?,a73ee510,b28479f6,07c540c4,?,?,32c7478e
1,?,-1,?,?,5531,11,7,0,55,?,1,?,?,7e0ccccf,a73ee510,07d13a8f,e5ba7672,b1252a9d,?,32c7478e
0,0,3,7,2,6600,183,1,9,124,0,1,?,2,7e0ccccf,a73ee510,b28479f6,d4bb7bd8,?,?,be7c41b4
0,?,-1,4,?,8359,61,7,2,58,?,2,?,?,fe6b92e5,a73ee510,1adce6ef,e5ba7672,b1252a9d,?,3a171ecb
0,?,9,?,4,18550,?,?,4,?,?,?,?,4,7e0ccccf,7cc72ec2,07d13a8f,e5ba7672,a458ea53,?,3a171ecb
0,?,121,1,2,6890,24,1,1,9,?,1,?,2,?,a73ee510,b28479f6,d4bb7bd8,5840adea,?,93bad2c0
0,?,5,1,?,?,?,0,2,4,?,0,?,?,7e0ccccf,7cc72ec2,07d13a8f,2005abd1,?,?,32c7478e
0,6,-1,11,24,18,3,6,23,26,1,1,5,3,fbad5c96,a73ee510,07d13a8f,8efede7f,b1252a9d,?,32c7478e
0,?,641,2,?,21209,3,1,0,2,?,1,?,?,13718bbd,a73ee510,b28479f6,d4bb7bd8,b1252a9d,?,32c7478e
0,?,0,5,4,3725,4,4,4,4,?,1,?,4,6f6d9be8,a73ee510,07d13a8f,07c540c4,a458ea53,8ec974f4,32c7478e
0,?,-1,?,?,8664,38,3,0,32,?,1,?,?,fbad5c96,a73ee510,1adce6ef,07c540c4,?,ad3062eb,3a171ecb
0,?,0,14,3,11460,60,3,12,126,?,2,?,3,3bf701e7,a73ee510,07d13a8f,07c540c4,a458ea53,ad3062eb,c7dc6720
0,?,23,3,?,927,1,1,1,1,?,1,?,?,?,a73ee510,b28479f6,07c540c4,b1252a9d,?,32c7478e
0,0,-1,?,?,5695,17,30,0,117,0,3,0,?,fbad5c96,a73ee510,b28479f6,3486227d,?,?,32c7478e
1,?,31,4,3,4455,3,84,3,44,?,6,?,3,fe6b92e5,a73ee510,b28479f6,8efede7f,5840adea,78e2e389,bcdee96c
1,?,-1,?,?,28575,21,13,0,26,?,4,?,?,fbad5c96,a73ee510,d2dfe871,3486227d,?,ad3062eb,3a171ecb
0,?,4,30,13,5654,?,0,13,46,?,0,?,13,fe6b92e5,a73ee510,b28479f6,07c540c4,5840adea,ad3062eb,bcdee96c
0,0,130,?,?,9784,?,?,7,?,0,?,0,?,7e0ccccf,a73ee510,b28479f6,3486227d,5840adea,?,3a171ecb
1,33,1,?,5,684,62,128,14,1379,1,15,0,5,7e0ccccf,a73ee510,07d13a8f,e5ba7672,?,?,423fab69
0,0,3,21,11,18234,1320,5,49,590,0,3,?,25,7e0ccccf,a73ee510,07d13a8f,e5ba7672,?,?,c7dc6720
0,0,20,2,7,4281,826,1,17,273,0,1,?,7,7e0ccccf,a73ee510,cfef1c29,07c540c4,?,c9d4222a,be7c41b4
1,?,226,1,?,124617,201,0,3,27,?,0,?,?,?,7cc72ec2,07d13a8f,e5ba7672,a458ea53,ad3062eb,3a171ecb
0,?,0,8,9,5495,9,17,10,205,?,4,?,9,7e0ccccf,a73ee510,64c94865,e5ba7672,?,ad3062eb,423fab69
0,25,1,?,?,907,1,60,22,262,2,11,?,?,7e0ccccf,a73ee510,b28479f6,27c07bd6,b1252a9d,?,bcdee96c
0,0,10,14,13,27308,1361,3,43,272,0,1,?,13,7e0ccccf,a73ee510,b28479f6,e5ba7672,?,?,32c7478e
0,?,1,6,5,1159,?,0,23,14,?,0,?,5,fbad5c96,a73ee510,07d13a8f,e5ba7672,a458ea53,?,32c7478e
0,1,197,4,4,1,0,11,4,66,1,4,?,0,3bf701e7,a73ee510,1adce6ef,e5ba7672,b1252a9d,?,bcdee96c
1,?,2,8,7,2508,15,113,9,156,?,6,0,7,7e0ccccf,a73ee510,64c94865,e5ba7672,a458ea53,?,423fab69
0,0,13,26,11,4037,1766,2,31,246,0,1,?,11,7e0ccccf,a73ee510,b28479f6,e5ba7672,?,ad3062eb,32c7478e
0,?,349,62,22,4296,157,2,23,78,?,2,1,22,13718bbd,a73ee510,b28479f6,3486227d,?,?,32c7478e
0,?,1,2,?,2838,?,0,2,18,?,0,?,?,?,a73ee510,1adce6ef,d4bb7bd8,b1252a9d,?,32c7478e
0,?,0,4,3,1180,124,3,6,19,?,2,?,3,?,a73ee510,07d13a8f,07c540c4,b1252a9d,?,32c7478e
0,?,3,1,?,8292,279,1,1,34,?,1,?,?,7e0ccccf,a73ee510,07d13a8f,d4bb7bd8,a458ea53,?,32c7478e
1,11,0,15,6,60,6,11,7,40,1,1,?,6,fbad5c96,a73ee510,b28479f6,e5ba7672,a458ea53,?,bcdee96c
0,?,0,16,20,3968,25,1,22,29,?,1,?,20,7e0ccccf,a73ee510,64c94865,d4bb7bd8,b1252a9d,?,32c7478e
0,2,2,5,3,20,3,2,3,4,1,1,?,3,7e0ccccf,a73ee510,07d13a8f,e5ba7672,a458ea53,?,3a171ecb
0,1,0,2,?,80,0,13,0,60,1,2,?,?,7e0ccccf,a73ee510,1adce6ef,e5ba7672,a458ea53,?,bcdee96c
0,?,33,1,1,4150,?,0,1,227,?,0,?,1,fe6b92e5,a73ee510,07d13a8f,1e88c74f,?,?,32c7478e
0,?,1,28,3,26182,61,2,3,44,?,1,?,3,?,a73ee510,07d13a8f,07c540c4,b1252a9d,?,32c7478e
0,0,181,14,0,2869,100,3,17,94,0,2,?,16,7e0ccccf,a73ee510,b28479f6,e5ba7672,b1252a9d,?,3a171ecb
0,?,1,?,?,36061,208,1,0,44,?,0,?,?,fbad5c96,7cc72ec2,b28479f6,27c07bd6,?,?,3a171ecb
1,?,2385,14,6,6507,74,9,14,166,?,4,?,9,fbad5c96,a73ee510,1adce6ef,e5ba7672,5840adea,?,423fab69
1,10,233,2,3,1152,8,18,3,3,1,3,?,3,7e0ccccf,a73ee510,1adce6ef,e5ba7672,?,ad3062eb,32c7478e
0,?,43,1,?,11589,?,?,0,?,?,?,?,?,?,a73ee510,b28479f6,776ce399,b1252a9d,?,32c7478e
1,1,2,5,5,0,1,5,5,14,1,3,5,1,fbad5c96,a73ee510,07d13a8f,8efede7f,?,ad3062eb,3a171ecb
1,1,8,14,1,7,0,54,1,148,1,14,0,0,?,a73ee510,051219e6,e5ba7672,b1252a9d,?,3a171ecb
0,0,2,1,2,2743,151,22,3,377,0,6,0,2,7e0ccccf,a73ee510,f862f261,8efede7f,?,ad3062eb,32c7478e
0,?,0,1,?,34646,159,2,0,10,?,1,?,?,fe6b92e5,a73ee510,cfef1c29,07c540c4,a458ea53,ad3062eb,32c7478e
1,?,1,4,2,6674,49,7,2,64,?,2,?,2,fbad5c96,a73ee510,64c94865,e5ba7672,b1252a9d,?,423fab69
1,5,-1,8,7,779,18,5,19,18,1,1,?,7,fe6b92e5,a73ee510,07d13a8f,e5ba7672,?,c9d4222a,3a171ecb
0,?,1,29,28,5598,61,1,31,32,?,1,?,30,7e0ccccf,a73ee510,64c94865,d4bb7bd8,?,ad3062eb,32c7478e
0,?,44,?,?,40256,29,3,0,14,?,0,?,?,fe6b92e5,a73ee510,b28479f6,e5ba7672,b1252a9d,?,32c7478e
0,4,27,?,6,38,6,4,6,6,1,1,?,6,fbad5c96,a73ee510,1adce6ef,07c540c4,?,?,32c7478e
1,?,34,2,2,3945,18,51,2,171,?,8,0,2,fe6b92e5,a73ee510,07d13a8f,8efede7f,?,?,32c7478e
0,?,4,62,1,5398,?,0,0,41,?,0,?,1,fbad5c96,a73ee510,07d13a8f,776ce399,5840adea,?,32c7478e
0,2,68,18,4,2,2,6,5,73,1,3,?,2,fe6b92e5,a73ee510,07d13a8f,e5ba7672,b1252a9d,c9d4222a,32c7478e
0,0,-1,?,?,2777,1,9,1,65,0,4,?,?,13718bbd,a73ee510,07d13a8f,e5ba7672,?,?,3a171ecb
0,3,0,29,22,7,22,3,17,22,1,1,?,22,7e0ccccf,a73ee510,07d13a8f,3486227d,b1252a9d,?,32c7478e
0,1,1,2,8,2,5,4,8,38,1,2,?,5,fe6b92e5,a73ee510,07d13a8f,e5ba7672,?,?,dbb486d7
0,0,10,17,14,1,60,3,18,711,0,3,0,7,fe6b92e5,a73ee510,07d13a8f,e5ba7672,5840adea,?,32c7478e
1,?,7,4,3,5545,4,1,4,4,?,1,?,3,fbad5c96,a73ee510,64c94865,d4bb7bd8,?,ad3062eb,93bad2c0
0,?,0,88,2,136213,?,0,6,2,?,0,?,6,fbad5c96,7cc72ec2,1adce6ef,07c540c4,a458ea53,c9d4222a,32c7478e
0,?,1,1,3,40243,?,0,10,1,?,0,?,4,7e0ccccf,a73ee510,1adce6ef,776ce399,?,c9d4222a,be7c41b4
1,5,70,?,2,1,1,22,2,117,1,6,0,0,7e0ccccf,a73ee510,cfef1c29,8efede7f,5840adea,?,423fab69
0,?,113,10,8,4466,113,1,24,73,?,1,?,8,7e0ccccf,a73ee510,07d13a8f,07c540c4,?,c9d4222a,3a171ecb
0,0,39,?,?,37375,1939,0,7,300,0,0,?,?,7e0ccccf,7cc72ec2,b28479f6,d4bb7bd8,5840adea,c9d4222a,bcdee96c
0,0,1,10,?,5941,62,8,43,49,0,1,8,?,7e0ccccf,a73ee510,07d13a8f,8efede7f,a458ea53,ad3062eb,423fab69
0,?,1,14,1,418171,?,0,2,26,?,0,?,1,fbad5c96,7cc72ec2,b28479f6,07c540c4,5840adea,?,3a171ecb
1,18,-1,?,?,845,3,78,12,72,2,9,6,?,3bf701e7,a73ee510,07d13a8f,8efede7f,?,ad3062eb,423fab69
1,3,0,89,4,23,14,33,24,160,1,8,0,0,fbad5c96,a73ee510,07d13a8f,8efede7f,a458ea53,?,32c7478e
1,?,-1,1,?,5803,9,16,4,4,?,2,?,?,?,a73ee510,07d13a8f,3486227d,b1252a9d,?,423fab69
0,6,41,15,11,17,15,18,36,258,1,3,?,11,7e0ccccf,a73ee510,b28479f6,e5ba7672,?,ad3062eb,32c7478e
0,?,1,5,1,7,?,0,3,1,?,0,?,1,fbad5c96,a73ee510,07d13a8f,776ce399,?,ad3062eb,c7dc6720
0,?,1,110,0,3084,32,16,27,192,?,5,1,27,fbad5c96,a73ee510,07d13a8f,3486227d,5840adea,?,c7dc6720
0,?,1,30,12,24432,25,4,12,13,?,1,0,12,fbad5c96,a73ee510,07d13a8f,3486227d,a458ea53,c9d4222a,32c7478e
0,?,176,6,9,3072,71,20,6,273,?,9,?,9,fbad5c96,a73ee510,07d13a8f,3486227d,5840adea,ad3062eb,32c7478e
0,?,0,1,2,779,?,0,17,17,?,0,?,2,?,a73ee510,07d13a8f,776ce399,b1252a9d,?,be7c41b4
0,0,11,8,1,20299,?,0,4,1,0,0,?,1,7e0ccccf,a73ee510,cfef1c29,e5ba7672,b1252a9d,c9d4222a,32c7478e
1,?,0,2,?,6752,29,1,0,30,?,1,1,?,fe6b92e5,a73ee510,07d13a8f,27c07bd6,5840adea,ad3062eb,3a171ecb
0,?,3,7,10,12471,?,0,30,34,?,0,?,10,7e0ccccf,a73ee510,b28479f6,1e88c74f,?,?,32c7478e
1,0,866,1,9,2149,63,30,26,63,0,1,?,9,fbad5c96,a73ee510,07d13a8f,e5ba7672,b1252a9d,?,423fab69
0,?,0,1,?,51945,?,?,0,?,?,?,?,?,fe6b92e5,7cc72ec2,b28479f6,07c540c4,a458ea53,c9d4222a,3a171ecb
1,1,8,35,37,11,26,8,47,253,1,3,?,26,7e0ccccf,a73ee510,cfef1c29,e5ba7672,a458ea53,c9d4222a,423fab69
0,?,232,46,8,8367,104,4,8,18,?,1,?,8,7e0ccccf,a73ee510,b28479f6,07c540c4,?,ad3062eb,32c7478e
0,12,70,1,12,1386,83,34,46,403,0,3,1,12,7e0ccccf,a73ee510,b28479f6,27c07bd6,?,?,bcdee96c
0,?,0,5,5,6694,106,11,5,75,?,1,0,5,7e0ccccf,a73ee510,1adce6ef,e5ba7672,a458ea53,c9d4222a,3a171ecb
0,?,47,2,?,?,?,0,1,7,?,0,?,?,?,7cc72ec2,b28479f6,2005abd1,?,?,be7c41b4
0,?,22,19,19,7185,103,2,24,101,?,1,0,19,7e0ccccf,a73ee510,b28479f6,3486227d,b1252a9d,?,32c7478e
0,1,0,14,9,27,6,86,12,87,1,5,?,6,7e0ccccf,a73ee510,b28479f6,e5ba7672,b1252a9d,ad3062eb,423fab69
0,?,21,7,1,?,?,0,4,6,?,0,?,1,fe6b92e5,7cc72ec2,1adce6ef,2005abd1,b1252a9d,ad3062eb,55dd3565
1,1,7,6,4,0,2,1,6,7,1,1,?,2,?,a73ee510,07d13a8f,e5ba7672,5840adea,?,32c7478e
1,2,0,?,5,1313,5,98,19,148,0,8,0,5,fbad5c96,a73ee510,051219e6,3486227d,a458ea53,c9d4222a,32c7478e
0,?,0,4,12,8196,25,6,13,68,?,1,?,12,fbad5c96,a73ee510,b28479f6,e5ba7672,b1252a9d,?,3a171ecb
0,?,2,2,2,2808,53,1,2,53,?,1,?,2,7e0ccccf,a73ee510,b28479f6,e5ba7672,?,ad3062eb,bcdee96c
1,?,0,1,?,6740,128,4,10,76,?,2,?,?,?,a73ee510,64c94865,e5ba7672,a458ea53,?,423fab69
0,10,300,18,8,1160,19,44,26,26,1,5,1,8,?,a73ee510,b28479f6,3486227d,a458ea53,?,32c7478e
1,4,0,8,8,0,0,4,7,9,1,1,?,0,fbad5c96,a73ee510,1adce6ef,e5ba7672,5840adea,?,423fab69
1,0,8,5,5,15,145,1,5,18,0,1,0,0,7e0ccccf,a73ee510,07d13a8f,e5ba7672,?,?,32c7478e
0,?,-1,?,?,38394,?,0,0,1,?,0,?,?,7e0ccccf,a73ee510,b28479f6,776ce399,?,?,be7c41b4
0,0,26,16,3,5392,274,1,13,67,0,1,?,3,fe6b92e5,a73ee510,b28479f6,d4bb7bd8,b1252a9d,c9d4222a,3a171ecb
1,?,0,33,36,5194,65,17,38,164,?,5,?,36,7e0ccccf,a73ee510,1adce6ef,e5ba7672,b1252a9d,?,bcdee96c
0,?,30,4,5,27220,137,7,4,30,?,2,?,5,fbad5c96,a73ee510,64c94865,e5ba7672,?,?,32c7478e
0,?,270,4,1,8087,291,12,1,166,?,1,0,1,7e0ccccf,a73ee510,07d13a8f,3486227d,?,?,32c7478e
1,?,3,23,2,136,9,47,3,174,?,7,0,3,7e0ccccf,a73ee510,b28479f6,3486227d,a458ea53,?,bcdee96c
0,?,0,3,11,3922,11,27,3,159,?,4,0,11,7e0ccccf,a73ee510,07d13a8f,8efede7f,?,?,32c7478e
0,?,1,2,3,5888,37,2,3,8,?,1,?,3,7e0ccccf,a73ee510,b28479f6,07c540c4,?,?,32c7478e
